"Species";"Latitude";"Longitude";"Source"
"Dictyota dichotoma";52,401392;-10,20466;"Marinespeed"
"Dictyota dichotoma";54,822319;-4,33627;"Marinespeed"
"Dictyota dichotoma";50,240908;-4,104914;"Marinespeed"
"Dictyota dichotoma";54,80486;-5,1134;"Marinespeed"
"Dictyota dichotoma";51,767056;-10,463372;"Marinespeed"
"Dictyota dichotoma";56,026568;-6,335134;"Marinespeed"
"Dictyota dichotoma";51,503333;-10,161041;"Marinespeed"
"Dictyota dichotoma";50,018812;-5,770595;"Marinespeed"
"Dictyota dichotoma";58,27731;-6,265795;"Marinespeed"
"Dictyota dichotoma";53,217118;-9,797164;"Marinespeed"
"Dictyota dichotoma";51,792862;-8,000725;"Marinespeed"
"Dictyota dichotoma";52,141405;-6,393988;"Marinespeed"
"Dictyota dichotoma";56,410822;-5,567761;"Marinespeed"
"Dictyota dichotoma";54,100937;-4,448478;"Marinespeed"
"Dictyota dichotoma";53,04161;-9,491648;"Marinespeed"
"Dictyota dichotoma";58,123587;-5,397741;"Marinespeed"
"Dictyota dichotoma";54,917995;-5,817399;"Marinespeed"
"Dictyota dichotoma";50,687652;0,263702;"Marinespeed"
"Dictyota dichotoma";55,653427;-1,842647;"Marinespeed"
"Dictyota dichotoma";53,221255;-9,497882;"Marinespeed"
"Dictyota dichotoma";50,6142;-3,132085;"Marinespeed"
"Dictyota dichotoma";57,241231;-7,472648;"Marinespeed"
"Dictyota dichotoma";51,508284;-9,873176;"Marinespeed"
"Dictyota dichotoma";55,295982;-7,528493;"Marinespeed"
"Dictyota dichotoma";51,416273;-3,727025;"Marinespeed"
"Dictyota dichotoma";51,505897;-10,017119;"Marinespeed"
"Dictyota dichotoma";53,124967;-9,942714;"Marinespeed"
"Dictyota dichotoma";54,473397;-3,698977;"Marinespeed"
"Dictyota dichotoma";52,678245;-9,774966;"Marinespeed"
"Dictyota dichotoma";53,110018;-4,541211;"Marinespeed"
"Dictyota dichotoma";57,660947;-5,85753;"Marinespeed"
"Dictyota dichotoma";56,462605;-6,709734;"Marinespeed"
"Dictyota dichotoma";54,112689;-9,988609;"Marinespeed"
"Dictyota dichotoma";53,93313;-6,021423;"Marinespeed"
"Dictyota dichotoma";51,030981;0,993564;"Marinespeed"
"Dictyota dichotoma";53,304567;-9,950858;"Marinespeed"
"Dictyota dichotoma";50,858215;-4,700999;"Marinespeed"
"Dictyota dichotoma";56,74888;-6,25444;"Marinespeed"
"Dictyota dichotoma";53,389067;-10,255374;"Marinespeed"
"Dictyota dichotoma";51,920887;-5,346172;"Marinespeed"
"Dictyota dichotoma";53,134808;-9,196033;"Marinespeed"
"Dictyota dichotoma";51,565843;-5,175692;"Marinespeed"
"Dictyota dichotoma";52,126206;-10,483136;"Marinespeed"
"Dictyota dichotoma";51,42771;-9,150945;"Marinespeed"
"Dictyota dichotoma";54,397048;-8,616584;"Marinespeed"
"Dictyota dichotoma";53,930512;-10,132203;"Marinespeed"
"Dictyota dichotoma";53,0375;-9,789685;"Marinespeed"
"Dictyota dichotoma";57,023157;-6,120883;"Marinespeed"
"Dictyota dichotoma";51,61169;-8,57815;"Marinespeed"
"Dictyota dichotoma";56,443213;-7,194626;"Marinespeed"
"Dictyota dichotoma";54,625392;-5,099666;"Marinespeed"
"Dictyota dichotoma";53,133215;-9,345402;"Marinespeed"
"Dictyota dichotoma";57,729602;-8,556306;"Marinespeed"
"Dictyota dichotoma";51,882377;-7,710282;"Marinespeed"
"Dictyota dichotoma";50,618323;-2,566767;"Marinespeed"
"Dictyota dichotoma";55,350948;-4,84059;"Marinespeed"
"Dictyota dichotoma";53,21223;-10,096365;"Marinespeed"
"Dictyota dichotoma";54,664546;-8,930573;"Marinespeed"
"Dictyota dichotoma";51,136852;-4,288364;"Marinespeed"
"Dictyota dichotoma";50,617549;-2,708108;"Marinespeed"
"Dictyota dichotoma";58,060284;-7,258144;"Marinespeed"
"Dictyota dichotoma";53,39181;-10,10518;"Marinespeed"
"Dictyota dichotoma";60,592316;-1,454176;"Marinespeed"
"Dictyota dichotoma";49,949576;-5,068044;"Marinespeed"
"Dictyota dichotoma";52,143304;-6,540001;"Marinespeed"
"Dictyota dichotoma";50,4884;-5,102834;"Marinespeed"
"Dictyota dichotoma";54,738101;-4,020719;"Marinespeed"
"Dictyota dichotoma";50,692805;-0,019237;"Marinespeed"
"Dictyota dichotoma";60,053626;-1,463089;"Marinespeed"
"Dictyota dichotoma";54,556076;-5,682184;"Marinespeed"
"Dictyota dichotoma";56,9164;-6,602396;"Marinespeed"
"Dictyota dichotoma";56,922333;-6,438653;"Marinespeed"
"Dictyota dichotoma";50,705429;-1,010063;"Marinespeed"
"Dictyota dichotoma";56,35374;-7,182423;"Marinespeed"
"Dictyota dichotoma";59,059436;-3,396627;"Marinespeed"
"Dictyota dichotoma";54,017484;-10,289238;"Marinespeed"
"Dictyota dichotoma";51,593146;-10,165301;"Marinespeed"
"Dictyota dichotoma";53,840733;-10,127638;"Marinespeed"
"Dictyota dichotoma";55,253494;-5,148411;"Marinespeed"
"Dictyota dichotoma";56,09899;-2,966073;"Marinespeed"
"Dictyota dichotoma";58,794632;-2,866855;"Marinespeed"
"Dictyota dichotoma";50,702682;-0,726901;"Marinespeed"
"Dictyota dichotoma";56,564057;-6,396529;"Marinespeed"
"Dictyota dichotoma";54,629256;-4,944992;"Marinespeed"
"Dictyota dichotoma";52,496318;-9,914886;"Marinespeed"
"Dictyota dichotoma";55,656668;-6,612296;"Marinespeed"
"Dictyota dichotoma";57,15181;-7,459398;"Marinespeed"
"Dictyota dichotoma";49,819982;-6,311376;"Marinespeed"
"Dictyota dichotoma";51,520048;-8,865128;"Marinespeed"
"Dictyota dichotoma";50,795342;-1,008166;"Marinespeed"
"Dictyota dichotoma";60,413373;-1,638725;"Marinespeed"
"Dictyota dichotoma";53,376101;-4,707393;"Marinespeed"
"Dictyota dichotoma";52,79338;-6,00857;"Marinespeed"
"Dictyota dichotoma";52,78713;-5,90827;"Marinespeed"
"Dictyota dichotoma";52,7598;-6,07303;"Marinespeed"
"Dictyota dichotoma";41,04166667;-8,708333333;"Marinespeed"
"Dictyota dichotoma";40,17888889;-8,906388889;"Marinespeed"
"Dictyota dichotoma";41,225;-8,717222222;"Marinespeed"
"Dictyota dichotoma";41,29694444;-8,737222222;"Marinespeed"
"Dictyota dichotoma";41,16611111;-8,689444444;"Marinespeed"
"Dictyota dichotoma";58,884427;-2,869101;"Marinespeed"
"Dictyota dichotoma";59,150978;-3,225516;"Marinespeed"
"Dictyota dichotoma";50,690314;0,122242;"Marinespeed"
"Dictyota dichotoma";51,826924;-5,48436;"Marinespeed"
"Dictyota dichotoma";57,811699;-6,716119;"Marinespeed"
"Dictyota dichotoma";50,157871;-3,681255;"Marinespeed"
"Dictyota dichotoma";59,244662;-2,702948;"Marinespeed"
"Dictyota dichotoma";59,064015;-2,873636;"Marinespeed"
"Dictyota dichotoma";57,062386;-7,446225;"Marinespeed"
"Dictyota dichotoma";52,747559;-4,668239;"Marinespeed"
"Dictyota dichotoma";57,810022;-8,739734;"Marinespeed"
"Dictyota dichotoma";57,280567;-6,481766;"Marinespeed"
"Dictyota dichotoma";60,769866;-1,084027;"Marinespeed"
"Dictyota dichotoma";55,863243;-5,837129;"Marinespeed"
"Dictyota dichotoma";57,268321;-6,81234;"Marinespeed"
"Dictyota dichotoma";52,394566;-4,352897;"Marinespeed"
"Dictyota dichotoma";56,047439;-5,694758;"Marinespeed"
"Dictyota dichotoma";55,697853;-5,343259;"Marinespeed"
"Dictyota dichotoma";58,307338;-5,244594;"Marinespeed"
"Dictyota dichotoma";56,779504;-7,732965;"Marinespeed"
"Dictyota dichotoma";51,732809;-5,621974;"Marinespeed"
"Dictyota dichotoma";56,876315;-7,583433;"Marinespeed"
"Dictyota dichotoma";56,190926;-2,646111;"Marinespeed"
"Dictyota dichotoma";56,849225;-5,937606;"Marinespeed"
"Dictyota dichotoma";57,516643;-7,346703;"Marinespeed"
"Dictyota dichotoma";50,521208;-3,411993;"Marinespeed"
"Dictyota dichotoma";56,037418;-6,015052;"Marinespeed"
"Dictyota dichotoma";52,115583;-4,776391;"Marinespeed"
"Dictyota dichotoma";57,72082;-8,723068;"Marinespeed"
"Dictyota dichotoma";50,153481;-3,961079;"Marinespeed"
"Dictyota dichotoma";51,680213;-5,687396;"Marinespeed"
"Dictyota dichotoma";50,615488;-2,990769;"Marinespeed"
"Dictyota dichotoma";58,8779;-3,562767;"Marinespeed"
"Dictyota dichotoma";58,397007;-5,252837;"Marinespeed"
"Dictyota dichotoma";55,688785;-5,660819;"Marinespeed"
"Dictyota dichotoma";54,20595;-3,534651;"Marinespeed"
"Dictyota dichotoma";56,406059;-5,72948;"Marinespeed"
"Dictyota dichotoma";50,145634;-4,380672;"Marinespeed"
"Dictyota dichotoma";57,543138;-6,681297;"Marinespeed"
"Dictyota dichotoma";52,307565;-4,201582;"Marinespeed"
"Dictyota dichotoma";52,84367;-4,377117;"Marinespeed"
"Dictyota dichotoma";60,05459;-2,181373;"Marinespeed"
"Dictyota dichotoma";57,302452;-5,819869;"Marinespeed"
"Dictyota dichotoma";50,249715;-3,544218;"Marinespeed"
"Dictyota dichotoma";58,883144;-3,042545;"Marinespeed"
"Dictyota dichotoma";52,211917;-4,489615;"Marinespeed"
"Dictyota dichotoma";52,577065;-4,215065;"Marinespeed"
"Dictyota dichotoma";57,970844;-7,245004;"Marinespeed"
"Dictyota dichotoma";59,426044;-1,825526;"Marinespeed"
"Dictyota dichotoma";57,274552;-6,647086;"Marinespeed"
"Dictyota dichotoma";56,965721;-7,596841;"Marinespeed"
"Dictyota dichotoma";59,153807;-2,875924;"Marinespeed"
"Dictyota dichotoma";57,447338;-6,835881;"Marinespeed"
"Dictyota dichotoma";50,616604;-2,849443;"Marinespeed"
"Dictyota dichotoma";58,974222;-2,871361;"Marinespeed"
"Dictyota dichotoma";60,051681;-1,10399;"Marinespeed"
"Dictyota dichotoma";54,632923;-4,790281;"Marinespeed"
"Dictyota dichotoma";50,136273;-4,800061;"Marinespeed"
"Dictyota dichotoma";56,910253;-6,766075;"Marinespeed"
"Dictyota dichotoma";56,938846;-5,94706;"Marinespeed"
"Dictyota dichotoma";60,144379;-2,181868;"Marinespeed"
"Dictyota dichotoma";50,614231;-0,870635;"Marinespeed"
"Dictyota dichotoma";50,151034;-4,100964;"Marinespeed"
"Dictyota dichotoma";60,323957;-1,820765;"Marinespeed"
"Dictyota dichotoma";57,715843;-6,871717;"Marinespeed"
"Dictyota dichotoma";56,883529;-7,420107;"Marinespeed"
"Dictyota dichotoma";57,7283;-6,5371;"Marinespeed"
"Dictyota dichotoma";51,023333;1,278319;"Marinespeed"
"Dictyota dichotoma";60,503155;-1,637727;"Marinespeed"
"Dictyota dichotoma";60,14402;-1,641681;"Marinespeed"
"Dictyota dichotoma";55,966939;-5,36645;"Marinespeed"
"Dictyota dichotoma";55,432934;-5,16269;"Marinespeed"
"Dictyota dichotoma";60,409426;-0,912635;"Marinespeed"
"Dictyota dichotoma";56,316407;-5,720725;"Marinespeed"
"Dictyota dichotoma";52,574213;-4,362508;"Marinespeed"
"Dictyota dichotoma";50,709546;-1,859738;"Marinespeed"
"Dictyota dichotoma";57,191012;-6,470893;"Marinespeed"
"Dictyota dichotoma";57,650293;-6,191838;"Marinespeed"
"Dictyota dichotoma";60,499194;-0,90963;"Marinespeed"
"Dictyota dichotoma";56,690117;-7,719329;"Marinespeed"
"Dictyota dichotoma";55,57295;-6,443689;"Marinespeed"
"Dictyota dichotoma";41,74468;-8,87734;"Marinespeed"
"Dictyota dichotoma";41,68;-8,8342;"Marinespeed"
"Dictyota dichotoma";39,7341;3,5728;"Marinespeed"
"Dictyota dichotoma";39,4726;2,7232;"Marinespeed"
"Dictyota dichotoma";38,90000153;17,02000046;"Marinespeed"
"Dictyota dichotoma";55,18928321;-7,028816971;"Marinespeed"
"Dictyota dichotoma";41,691667;8,851667;"Marinespeed"
"Dictyota dichotoma";43,46361;10,35361;"Marinespeed"
"Dictyota dichotoma";51,541;3,93;"In-house data"
"Dictyota dichotoma";60,243;5,198;"In-house data"
"Dictyota dichotoma";53,1489;-9,1333;"In-house data"
"Dictyota dichotoma";47,0266;-2,3047;"In-house data"
"Dictyota dichotoma";36,466;-6,258;"In-house data"
"Dictyota dichotoma";28,576;-16,332;"In-house data"
"Dictyota dichotoma";43,2094;5,421;"In-house data"
"Dictyota dichotoma";53,158324;-9,110276;"In-house data"
"Dictyota dichotoma";44,953137;14,598083;"In-house data"
"Dictyota dichotoma";43,5003;16,4461;"In-house data"
"Dictyota dichotoma";48,7278;-3,98227;"In-house data"
"Dictyota dichotoma";50,8534;1,57732;"In-house data"
"Dictyota dichotoma";42,4805;3,14295;"In-house data"
"Dictyota dichotoma";42,5802;8,72451;"In-house data"
"Dictyota dichotoma";50,869543;1,580443;"In-house data"
"Dictyota dichotoma";48,7458;-4,0105;"In-house data"
"Dictyota dichotoma";50,7645;1,6042;"In-house data"
"Dictyota dichotoma";50,8717;1,58795;"In-house data"
"Dictyota dichotoma";49,7091;0,2003;"In-house data"
"Dictyota dichotoma";47,8442;-4,04061;"In-house data"
"Dictyota dichotoma";48,637;-2,085;"In-house data"
"Dictyota dichotoma";48,731555;-3,989466;"In-house data"
"Dictyota dichotoma";43,206861;5,547441;"In-house data"
"Dictyota dichotoma";43,42127;3,606821;"In-house data"
"Dictyota dichotoma";47,844558;-4,012097;"In-house data"
"Dictyota dichotoma";47,014201;-2,296811;"In-house data"
"Dictyota dichotoma";43,329102;5,105409;"In-house data"
"Dictyota dichotoma";42,5221;3,11405;"In-house data"
"Dictyota dichotoma";42,5854;8,72747;"In-house data"
"Dictyota dichotoma";42,5742;8,72939;"In-house data"
"Dictyota dichotoma";43,3366;5,29514;"In-house data"
"Dictyota dichotoma";42,478;3,15523;"In-house data"
"Dictyota dichotoma";50,788;1,60435;"In-house data"
"Dictyota dichotoma";48,33095;-4,5143;"In-house data"
"Dictyota dichotoma";48,7213;-3,5949;"In-house data"
"Dictyota dichotoma";47,5695;-2,93672;"In-house data"
"Dictyota dichotoma";49,706696;0,196103;"In-house data"
"Dictyota dichotoma";49,716835;-1,9466;"In-house data"
"Dictyota dichotoma";48,635665;-4,519882;"In-house data"
"Dictyota dichotoma";48,826435;-1,583619;"In-house data"
"Dictyota dichotoma";48,64076;-2,070814;"In-house data"
"Dictyota dichotoma";48,727694;-3,984259;"In-house data"
"Dictyota dichotoma";48,732061;-3,98369;"In-house data"
"Dictyota dichotoma";48,028935;-4,635078;"In-house data"
"Dictyota dichotoma";48,635225;-4,515011;"In-house data"
"Dictyota dichotoma";50,8707;1,58117;"In-house data"
"Dictyota dichotoma";48,735541;-3,964435;"In-house data"
"Dictyota dichotoma";42,481936;3,137055;"In-house data"
"Dictyota dichotoma";48,72922;-3,9882;"In-house data"
"Dictyota dichotoma";40,326117;23,702068;"In-house data"
"Dictyota dichotoma";40,098041;23,981701;"In-house data"
"Dictyota dichotoma";40,849179;25,710408;"In-house data"
"Dictyota dichotoma";40,9327;8,22795;"In-house data"
"Dictyota dichotoma";40,497116;17,26575;"In-house data"
"Dictyota dichotoma";40,478674;17,265335;"In-house data"
"Dictyota dichotoma";40,47992;17,2887;"In-house data"
"Dictyota dichotoma";33,23135;-8,55412;"In-house data"
"Dictyota dichotoma";35,464699;-6,042276;"In-house data"
"Dictyota dichotoma";35,911628;-5,384638;"In-house data"
"Dictyota dichotoma";40,638098;-8,751627;"In-house data"
"Dictyota dichotoma";37,1713;-8,9053;"In-house data"
"Dictyota dichotoma";37,8272;-8,7922;"In-house data"
"Dictyota dichotoma";37,0886;-8,1935;"In-house data"
"Dictyota dichotoma";37,0908;-8,6693;"In-house data"
"Dictyota dichotoma";41,310238;-8,742222;"In-house data"
"Dictyota dichotoma";41,04655;-8,653928;"In-house data"
"Dictyota dichotoma";43,37838;-8,44763;"In-house data"
"Dictyota dichotoma";40,008;3,79555;"In-house data"
"Dictyota dichotoma";41,715;2,93245;"In-house data"
"Dictyota dichotoma";41,85;3,18333;"In-house data"
"Dictyota dichotoma";43,55162;-5,6247;"In-house data"
"Dictyota dichotoma";43,5586;-7,02255;"In-house data"
"Dictyota dichotoma";43,31143;-8,55764;"In-house data"
"Dictyota dichotoma";43,1045;-9,16768;"In-house data"
"Dictyota dichotoma";42,89293;-9,14245;"In-house data"
"Dictyota dichotoma";42,568538;-8,890269;"In-house data"
"Dictyota dichotoma";42,25088;-8,87037;"In-house data"
"Dictyota dichotoma";28,051688;-14,376326;"In-house data"
"Dictyota dichotoma";36,1028;-5,824721;"In-house data"
"Dictyota dichotoma";36,724;-6,4391;"In-house data"
"Dictyota dichotoma";37,1958;-7,3277;"In-house data"
"Dictyota dichotoma";28,5798;-16,3251;"In-house data"
"Dictyota dichotoma";43,36225;-8,346174;"In-house data"
"Dictyota dichotoma";43,362563;-8,346674;"In-house data"
"Dictyota dichotoma";43,362981;-8,347828;"In-house data"
"Dictyota dichotoma";36,2694;30,1509;"In-house data"
"Dictyota dichotoma";50,6816;-1,06429;"In-house data"
"Dictyota dichotoma";50,3145;-4,08392;"In-house data"
"Dictyota dichotoma";50,7945;-0,0267838;"In-house data"
"Dictyota dichotoma";50,2235;-3,7801;"In-house data"
"Dictyota dichotoma";54,670392;-5,709292;"In-house data"
"Dictyota dichotoma";-42,779711;-65,001292;"In-house data"
"Dictyota dichotoma";-40,82561;-65,103987;"In-house data"
"Dictyota dichotoma";-34,603349;19,32847;"In-house data"
"Dictyota dichotoma";-34,465973;20,748005;"In-house data"
"Dictyota dichotoma";-34,357488;18,473598;"In-house data"
"Dictyota dichotoma";-34,32;18,4626;"In-house data"
"Dictyota dichotoma";-34,31574;18,469455;"In-house data"
"Dictyota dichotoma";-32,7259;17,9865;"In-house data"
"Dictyota dichotoma";-30,9711;17,6534;"In-house data"
"Dictyota dichotoma";-22,762257;-41,875187;"In-house data"
"Dictyota dichotoma";27,754307;-15,666516;"In-house data"
"Dictyota dichotoma";27,866084;-15,384683;"In-house data"
"Dictyota dichotoma";27,909509;-15,382793;"In-house data"
"Dictyota dichotoma";28,04356;-16,535958;"In-house data"
"Dictyota dichotoma";28,342603;-16,919463;"In-house data"
"Dictyota dichotoma";28,371358;-16,871483;"In-house data"
"Dictyota dichotoma";28,371414;-16,871501;"In-house data"
"Dictyota dichotoma";28,401381;-16,673028;"In-house data"
"Dictyota dichotoma";29,11924;-13,563506;"In-house data"
"Dictyota dichotoma";29,220351;-13,542283;"In-house data"
"Dictyota dichotoma";32,633966;-16,940091;"In-house data"
"Dictyota dichotoma";32,641521;-16,829643;"In-house data"
"Dictyota dichotoma";32,868931;-17,171794;"In-house data"
"Dictyota dichotoma";33,0574;-16,3145;"In-house data"
"Dictyota dichotoma";36,07483;28,04838;"In-house data"
"Dictyota dichotoma";36,32049;28,20534;"In-house data"
"Dictyota dichotoma";37,092782;-8,465352;"In-house data"
"Dictyota dichotoma";37,211069;-7,078601;"In-house data"
"Dictyota dichotoma";39,450859;-31,125988;"In-house data"
"Dictyota dichotoma";39,499753;-31,174278;"In-house data"
"Dictyota dichotoma";40,794;14,1934;"In-house data"
"Dictyota dichotoma";41,9608;3,23049;"In-house data"
"Dictyota dichotoma";42,302318;8,646948;"In-house data"
"Dictyota dichotoma";42,570941;8,784753;"In-house data"
"Dictyota dichotoma";42,64133;18,104785;"In-house data"
"Dictyota dichotoma";42,966486;9,346419;"In-house data"
"Dictyota dichotoma";43,413245;6,859487;"In-house data"
"Dictyota dichotoma";43,498426;16,446545;"In-house data"
"Dictyota dichotoma";43,5515;7,119821;"In-house data"
"Dictyota dichotoma";43,679116;10,269515;"In-house data"
"Dictyota dichotoma";48,718999;-4,018936;"In-house data"
"Dictyota dichotoma";48,830505;-1,591426;"In-house data"
"Dictyota dichotoma";49,717358;-1,949775;"In-house data"
"Dictyota dichotoma";50,273034;-4,782105;"In-house data"
"Dictyota dichotoma";50,7309;1,59046;"In-house data"
"Dictyota dichotoma";50,8289;1,58965;"In-house data"
"Dictyota dichotoma";51,494378;4,057952;"In-house data"
"Dictyota dichotoma";51,627042;3,923979;"In-house data"
"Dictyota dichotoma";51,627208;3,920274;"In-house data"
"Dictyota dichotoma";51,677723;3,857961;"In-house data"
"Dictyota dichotoma";53,265167;-9,046558;"In-house data"
"Dictyota dichotoma";54,0798;-3,24471;"In-house data"
"Dictyota dichotoma";54,1812;7,88587;"In-house data"
"Dictyota dichotoma";55,983993;-5,63882;"In-house data"
